ID,NAME,PROVINCE,LATITUDE,LONGITUDE,ELEVATION
10700,(AE) BOW SUMMIT,ALTA,51.7,-116.466666666667,2080
625,100 MILE HOUSE,BC,51.65,-121.266666666667,929.6
1308,100 MILE HOUSE,BC,51.64695,-121.302516666667,1059.2
1309,100 MILE HOUSE 6NE,BC,51.6813888888889,-121.216944444444,928
626,108 MILE HOUSE,BC,51.75,-121.333333333333,957.1
559,108 MILE HOUSE ABEL LAKE,BC,51.7048333333333,-121.404166666667,993.9
1224,108 MILE HOUSE WATSON LAKE,BC,51.7,-121.333333333333,890
627,150 MILE HOUSE,BC,52.1166666666667,-121.933333333333,737.6
628,150 MILE HOUSE 7N,BC,52.2166666666667,-122,883.9
6755,26 MILE DEPOT,NFLD,48.4166666666667,-57.0666666666667,266.7
1321,70 MILE HOUSE,BC,51.3,-121.4,1079.9
3066,ABBEY,SASK,50.7,-108.783333333333,694.9
701,ABBOTSFORD,BC,49.0166666666667,-122.333333333333,0
50308,ABBOTSFORD A,BC,49.0252777777778,-122.36,59.1
702,ABBOTSFORD A,BC,49.0252777777778,-122.36,59.1
703,ABBOTSFORD EAST,BC,49.0333333333333,-122.25,7.6
704,ABBOTSFORD KING ROAD,BC,49.0333333333333,-122.3,61
705,ABBOTSFORD UPPER SUMAS,BC,49.05,-122.266666666667,9.1
32232,ABEE AGDM,ALTA,54.2833333333333,-112.966666666667,664
5308,ABERCORN,QUE,45.0333333333333,-72.6666666666667,149.4
6288,ABERCROMBIE POINT,NS,45.65,-62.7166666666667,10.7
3272,ABERDEEN,SASK,52.4,-106.166666666667,518.2
1166,ABERFELDIE,BC,49.5,-115.366666666667,804.7
3981,ABITIBI CAMP 11,ONT,48.85,-89.1166666666667,491
3980,ABITIBI CAMP 11,ONT,48.9333333333333,-89.35,442
3982,ABITIBI CAMP 228,ONT,48.9333333333333,-89.25,472.4
3983,ABITIBI CAMP 230,ONT,49.35,-89.3666666666667,457.2
3984,ABITIBI CAMP 300,ONT,49.6333333333333,-89.75,426.7
4141,ABITIBI CANYON,ONT,49.8833333333333,-81.5666666666667,204.2
6018,ABITIBI POST,QUE,48.7166666666667,-79.3666666666667,259.1
6106,ACADIA FOREST EXP ST,NB,45.9902777777778,-66.3633333333333,54
47748,ACADIA VALLEY,ALTA,51.0661361111111,-110.316969444444,735
2030,ACADIA VALLEY,ALTA,51.1833333333333,-110.233333333333,732
2032,ACADIA VALLEY CDA EPF,ALTA,51.0666666666667,-110.133333333333,0
2031,ACADIA VALLEY EXP ST,ALTA,51.0833333333333,-110.283333333333,712.9
2033,ACADIA VALLEY MACTAVISH,ALTA,51.1961138888889,-110.168891666667,743.7
2034,ACADIA VALLEY VANDYNE,ALTA,51.0333333333333,-110.3,708.6
6107,ACADIEVILLE,NB,46.7333333333333,-65.2833333333333,61
2035,ACME CDA EPF,ALTA,51.5,-113.416666666667,905
14,ACTIVE PASS,BC,48.8666666666667,-123.283333333333,4
4849,ACTON BEARDMORE,ONT,43.6333333333333,-80.0333333333333,320
4728,ACTON MONITOR STN,ONT,43.65,-80.05,411.5
5309,ACTON VALE,QUE,45.65,-72.5666666666667,94.5
2649,ADAIR LO,ALTA,59.1666666666667,-118.333333333333,365.8
2460,ADAMS CREEK LO,ALTA,53.7166666666667,-118.566666666667,2209.8
1225,ADAMS LAKE SKWAAM BAY,BC,51.0833333333333,-119.8,457.2
374,ADDENBROKE ISLAND,BC,51.6035277777778,-127.863861111111,21.3
2331,ADEN,ALTA,49.05,-111.316666666667,1036.3
983,ADRA,BC,49.7333333333333,-119.583333333333,1002.5
707,AGASSIZ CDA,BC,49.2430555555556,-121.760277777778,15
708,AGASSIZ MOUNTAIN INSTITUTE,BC,49.2666666666667,-121.833333333333,30
706,AGASSIZ RCS,BC,49.2430555555556,-121.760277777778,19.3
4105,AGNEW MINE,ONT,46.4333333333333,-81.6166666666667,305.1
3985,AGUASABON,ONT,48.7833333333333,-87.1666666666667,189
5886,AIGREMONT,QUE,49.3,-73.85,403.9
4729,AILSA CRAIG,ONT,43.15,-81.5333333333333,228.6
2181,AIRDRIE,ALTA,51.3166666666667,-113.883333333333,1082
1515,AISHIHIK A,YT,61.65,-137.483333333333,966.2
452,AIYANSH,BC,55.2333333333333,-129.016666666667,228.6
453,AIYANSH 2SE,BC,55.1833333333333,-129.05,213.4
9604,AKAMINA PASS,ALTA,49.0266666666667,-114.051111111111,1800
1623,AKLAVIK A,NWT,68.2233333333333,-135.005833333333,6.4
1624,AKLAVIK RADIOSONDE,NWT,68.2333333333333,-135,9.1
49308,AKULIVIK,QUE,60.83421,-78.16956,77
10789,AKULIVIK A,QUE,60.8166666666667,-78.15,23.2
2839,ALAMEDA CDA EPF,SASK,49.25,-102.283333333333,580
5887,ALBANEL,QUE,48.8833333333333,-72.45,152
6518,ALBANY,PEI,46.2666666666667,-63.5833333333333,33.5
221,ALBERNI BEAVER CREEK,BC,49.3666666666667,-124.933333333333,91.4
222,ALBERNI CITY RESERVOIR,BC,49.2666666666667,-124.783333333333,64.6
223,ALBERNI LUPSI CUPSI,BC,49.25,-124.816666666667,9.1
224,ALBERNI MCCOY LAKE,BC,49.2833333333333,-124.883333333333,42.7
225,ALBERNI ROBERTSON CREEK,BC,49.337225,-124.981969444444,73.8
46127,ALBERT HALL AGCM,ALTA,53.1133344444444,-111.181112777778,658
15,ALBERT HEAD,BC,48.4,-123.483333333333,17
26775,ALBERTON,ONT,43.1833333333333,-80.05,215
6519,ALBERTON,PEI,46.85,-64.0166666666667,3
49988,ALBERTON SNOW,PEI,46.8147472222222,-64.0611361111111,8.5
5759,ALBERTVILLE,QUE,48.3,-67.35,335.3
4850,ALBION,ONT,43.9333333333333,-79.8333333333333,274.3
4851,ALBION FIELD CENTRE,ONT,43.9166666666667,-79.8333333333333,281.9
1351,ALBREDA,BC,52.6666666666667,-119.2,873.3
1807,ALDER FLATS LO,ALTA,52.8,-114.816666666667,1075.9
709,ALDERGROVE,BC,49.1166666666667,-122.483333333333,76.2
710,ALDERGROVE 2,BC,49.0333333333333,-122.483333333333,60
711,ALDERGROVE 48 AVENUE,BC,49.0833333333333,-122.516666666667,85
699,ALDERGROVE CENTRE,BC,49.05,-122.466666666667,60
4852,ALDERSHOT,ONT,43.3166666666667,-79.8666666666667,144.8
1731,ALERT,NU,82.5177777777778,-62.2805555555556,30.5
7559,ALERT A,NU,82.5166666666667,-62.2833333333333,30.5
7350,ALERT BASE (AUT),NU,82.5,-62.3666666666667,92
137,ALERT BAY,BC,50.5833333333333,-126.933333333333,59.4
42463,ALERT CLIMATE,NU,82.5,-62.3333333333333,65.4
10744,ALERT UA,NU,82.5,-62.3333333333333,65.4
3461,ALEXANDER,MAN,49.8333333333333,-100.3,427
42003,ALEXANDRIA,ONT,45.3236111111111,-74.6141666666667,77
499,ALEXIS CREEK,BC,52.1,-123.616666666667,853.4
501,ALEXIS CREEK,BC,52.1333333333333,-123.333333333333,723.9
500,ALEXIS CREEK,BC,52.0833333333333,-123.283333333333,800.1
502,ALEXIS CREEK TAUTRI CRK,BC,52.55,-123.183333333333,1219.2
10729,ALEXIS RIVER (AUT),NFLD,52.65,-56.8666666666667,48.3
10729,ALEXIS RIVER (AUT),NFLD,52.65,-56.8666666666667,48.3
565,ALEZA LAKE,BC,54.1166666666667,-122.066666666667,624.8
42006,ALFRED,ONT,45.555,-74.8755555555556,57
4219,ALFRED,ONT,45.55,-74.8833333333333,54
4220,ALFRED AUTOMATIC CLIMATE STATION,ONT,45.55,-74.8833333333333,54
2461,ALGAR LO,ALTA,56.1166666666667,-111.783333333333,780.3
4187,ALGONQUIN PARK,ONT,45.5833333333333,-78.55,432.5
4188,ALGONQUIN PARK EAST,ONT,45.5333333333333,-78.2666666666667,411.5
42967,ALGONQUIN PARK EAST GATE,ONT,45.5333333333333,-78.2666666666667,397
4189,ALGONQUIN PARK WEST,ONT,45.3333333333333,-78.85,426.7
375,ALICE ARM,BC,55.6833333333333,-129.5,314.2
376,ALICE ARM,BC,55.4666666666667,-129.466666666667,1.5
2840,ALIDA,SASK,49.45,-101.8,585.2
2037,ALIX,ALTA,52.3666666666667,-113.3,853.4
2036,ALIX,ALTA,52.3833333333333,-113.166666666667,787.9
566,ALKALI LAKE,BC,51.7833333333333,-122.283333333333,0
4400,ALLAN PARK,ONT,44.1666666666667,-80.9333333333333,285
1808,ALLIANCE,ALTA,52.4333333333333,-111.783333333333,715.7
46327,ALLIANCE AGCM,ALTA,52.3152797222222,-111.778612777778,737
1809,ALLIANCE GREENVIEW,ALTA,52.3833333333333,-111.8,731.5
1810,ALLIANCE SOUTH,ALTA,52.4166666666667,-111.783333333333,713.2
938,ALLISON PASS,BC,49.1333333333333,-120.833333333333,1341.1
939,ALLISON PASS DOH,BC,49.1166666666667,-120.866666666667,1339.9
6520,ALLISTON,PEI,46.0666666666667,-62.6,61
4401,ALLISTON,ONT,44.15,-79.85,213.4
4402,ALLISTON NELSON,ONT,44.1513966666667,-79.8722466666667,221
47227,ALLISTON SNOW,PEI,46.0666666666667,-62.6,61
4853,ALLOA,ONT,43.7166666666667,-79.8666666666667,262.1
6108,ALMA,NB,45.6,-64.95,42.7
3571,ALMASIPPI,MAN,49.55,-98.2,274.3
4221,ALMONTE,ONT,45.1833333333333,-76.2333333333333,125
3769,ALONSA,MAN,50.8333333333333,-99.05,274.3
712,ALOUETTE LAKE,BC,49.2833333333333,-122.483333333333,117.3
713,ALOUETTE POWER HOUSE,BC,49.3666666666667,-122.316666666667,91.4
3205,ALSASK,SASK,51.3833333333333,-110,701
2038,ALSASK,ALTA,51.3833333333333,-110.033333333333,701
3067,ALSASK,SASK,51.4166666666667,-109.9,661.4
3068,ALSASK HARDENE,SASK,51.3333333333333,-109.85,658.4
291,ALTA LAKE,BC,50.15,-122.95,667.5
293,ALTA LAKE 2,BC,50.15,-122.983333333333,640.1
292,ALTA LAKE NORTHAIR MINE,BC,50.1166666666667,-123.1,1005.8
2332,ALTAWAN,ALTA,49.2452797222222,-110.013612222222,944.9
4854,ALTON,ONT,43.85,-80.0833333333333,401.4
3572,ALTONA,MAN,49.1,-97.55,247.8
3573,ALTONA CFAM,MAN,49.1,-97.55,247.5
3574,ALTONA SOUTH,MAN,49.05,-97.5666666666667,249.9
4541,ALVINSTON,ONT,42.8666666666667,-81.8833333333333,221
3770,AMARANTH,MAN,50.6333333333333,-98.7166666666667,259.1
2650,AMBER LO,ALTA,59.1833333333333,-119.45,579.1
7103,AMHERST (AUT),NS,45.85,-64.2666666666667,23
5760,AMHERST ISLAND CDA EPF,QUE,47.2166666666667,-61.9666666666667,15.2
4607,AMHERSTBURG,ONT,42.1033583333333,-83.0944633333333,182
1811,AMISK,ALTA,52.6833333333333,-111.116666666667,701
6019,AMOS,QUE,48.5666666666667,-78.1333333333333,310
226,AMPHITRITE POINT,BC,48.9166666666667,-125.533333333333,10.7
227,AMPHITRITE POINT,BC,48.9211130555556,-125.541111944444,26.5
26887,AMQUI,QUE,48.4719444444444,-67.4347222222222,166
5761,AMQUI,QUE,48.5166666666667,-67.45,182.9
2841,AMULET,SASK,49.6166666666667,-104.733333333333,727.6
3273,AMYOT LAKE,SASK,53.7,-106.683333333333,0
504,ANAHIM LAKE,BC,52.4666666666667,-125.316666666667,1108
503,ANAHIM LAKE,BC,52.35,-125.333333333333,1097.3
505,ANAHIM LAKE 5 MILE RANCH,BC,52.5333333333333,-125.066666666667,1246
1812,ANDREW,ALTA,54.0166666666667,-112.233333333333,610
32253,ANDREW AGDM,ALTA,53.9169444444444,-112.279166666667,625
3069,ANEROID,SASK,49.7166666666667,-107.3,754.1
5574,ANGERS,QUE,45.55,-75.55,91
3206,ANGLIA,SASK,51.5666666666667,-108.166666666667,567.2
4403,ANGUS,ONT,44.3166666666667,-79.8666666666667,191.1
27001,ANGUS CAMPHILL,ONT,44.2833333333333,-79.85,212
1625,ANGUS TOWER,NWT,60.35,-114.283333333333,246.9
714,ANNACIS ISLAND,BC,49.1833333333333,-122.933333333333,4.6
6289,ANNAPOLIS ROYAL,NS,44.75,-65.5166666666667,7.7
1516,ANNIE LAKE ROBINSON,YT,60.4666666666667,-134.833333333333,820
3575,ANOLA,MAN,49.8833333333333,-96.65,255.1
5762,ANSE AU GRIFFON,QUE,48.9333333333333,-64.2833333333333,61
2462,ANSELL LO,ALTA,53.55,-116.5,968
2463,ANSELMO,ALTA,53.9666666666667,-115.416666666667,853.4
2362,ANTHRACITE,ALTA,51.2,-115.5,1386.8
5763,ANTICOSTI HEATH POINT,QUE,49.1,-61.7,9.1
5764,ANTICOSTI SW POINT,QUE,49.4,-63.55,7.3
5765,ANTICOSTI WEST POINT,QUE,49.8666666666667,-64.5333333333333,9.1
6291,ANTIGONISH,NS,45.6166666666667,-61.9833333333333,30.5
6290,ANTIGONISH,NS,45.6333333333333,-61.9666666666667,9.1
47247,ANTIGONISH SNOW,NS,45.6166666666667,-61.9,30
2039,ANTLER HILL,ALTA,52.05,-113.85,944.9
1517,ANVIL,YT,62.3666666666667,-133.383333333333,1158.2
294,ANVIL ISLAND,BC,49.5166666666667,-123.3,30.5
377,ANYOX,BC,55.4166666666667,-129.816666666667,112.8
2464,ANZAC,ALTA,56.45,-111.05,487.7
2465,ANZAC,ALTA,56.45,-111.033333333333,495.3
984,APEX MTN LODGE,BC,49.4,-119.916666666667,1889.8
4222,APPLE HILL,ONT,45.2166666666667,-74.75,91.4
6901,APPLETON,ONT,45.18584,-76.112805,133
4730,APPS MILL,ONT,43.1333333333333,-80.3833333333333,230.1
6292,APRIL BROOK IHD,NS,46.2333333333333,-61.1333333333333,61
5152,APSLEY,ONT,44.7666666666667,-78.0833333333333,274.3
982,ARAWANA,BC,49.5833333333333,-119.566666666667,518.2
3717,ARBORG,MAN,50.9333333333333,-97.0833333333333,224
3431,ARCHERWILL,SASK,52.4333333333333,-104.016666666667,556
2842,ARCOLA CDA EPF,SASK,49.6333333333333,-102.533333333333,603.5
2842,ARCOLA CDA EPF,SASK,49.6333333333333,-102.533333333333,603.5
1732,ARCTIC BAY,NU,73.0333333333333,-85.15,11.3
48973,ARCTIC BAY,NU,73.0063888888889,-85.0472222222222,21.9
50497,ARCTIC BAY A,NU,73.0063888888889,-85.0472222222222,21.9
49328,ARCTIC BAY A,NU,73.0063888888889,-85.0472222222222,21.9
29517,ARCTIC BAY CS,NU,72.9927777777778,-85.0122222222222,10
1626,ARCTIC RED RIVER,NWT,67.45,-133.733333333333,30.5
4223,ARDEN,ONT,44.7,-76.95,0
1099,ARGENTA,BC,50.1666666666667,-116.933333333333,548.6
10113,ARGENTIA (AUT),NFLD,47.2938888888889,-53.9933333333333,19
6557,ARGENTIA A,NFLD,47.3,-54,15.5
6556,ARGENTIA A,NFLD,47.3,-54,13.7
6293,ARGYLE HEAD,NS,43.8333333333333,-65.8666666666667,15.2
6521,ARGYLE SHORE,PEI,46.1666666666667,-63.35,15.2
4542,ARKONA,ONT,43.0333333333333,-81.9166666666667,182.9
2182,ARMADA EXP ST,ALTA,50.4,-112.683333333333,911.4
5766,ARMAGH,QUE,46.75,-70.5333333333333,358
5767,ARMAGH STATION,QUE,46.7166666666667,-70.6166666666667,312.4
1813,ARMENA,ALTA,53.1333333333333,-112.95,746.8
3432,ARMIT,SASK,52.8333333333333,-101.783333333333,308
3986,ARMSTRONG,ONT,50.2833333333333,-89.15,341.7
1226,ARMSTRONG,BC,50.45,-119.183333333333,359
7581,ARMSTRONG (AUT),ONT,50.3,-89.0333333333333,350.5
3987,ARMSTRONG (AUT),ONT,50.2936111111111,-88.9052777777778,322.5
985,ARMSTRONG GRANDVIEW,BC,50.4,-119.283333333333,502.9
1227,ARMSTRONG HULLCAR,BC,50.5,-119.216666666667,505
3988,ARMSTRONG JELLIEN,ONT,50.25,-89.1,341.4
1228,ARMSTRONG NORTH,BC,50.4666666666667,-119.133333333333,373
6943,ARMSTRONG OTTER LAKE,BC,50.4,-119.25,342.4
10206,ARNES,MAN,50.8,-96.95,221.1
2029,ARNESON,ALTA,51.2333333333333,-110.05,754.4
6558,ARNOLDS COVE,NFLD,47.75,-54,15.2
4224,ARNPRIOR,ONT,45.4333333333333,-76.3833333333333,99.1
4225,ARNPRIOR GRANDON,ONT,45.4166666666667,-76.3666666666667,106.7
6109,AROOSTOOK,NB,46.7122222222222,-67.7155555555556,80
3433,ARRAN,SASK,51.9666666666667,-101.733333333333,449.6
3434,ARRAN 23N,SASK,52.2,-101.633333333333,449.9
1391,ARRAS,BC,55.7333333333333,-120.533333333333,676.7
3462,ARROW RIVER,MAN,50.1666666666667,-100.85,486.2
2183,ARROWWOOD,ALTA,50.7333333333333,-113.15,936.3
5310,ARTHABASKA,QUE,46.0166666666667,-71.95,140
4731,ARTHUR,ONT,43.8166666666667,-80.5666666666667,452
6110,ARTHURETTE BIRCH RIDGE,NB,46.75,-67.4666666666667,214.9
3207,ARTLAND,SASK,52.7833333333333,-109.9,640.1
5575,ARUNDEL,QUE,45.95,-74.6166666666667,191.4
50718,ARVIAT A,NU,61.0938888888889,-94.0716666666667,10.4
1708,ARVIAT A,NU,61.1,-94.0666666666667,10.4
50557,ARVIAT A,NU,61.0938888888889,-94.0716666666667,10.4
47427,ARVIAT AWOS,NU,61.1,-94.0666666666667,10.4
41576,ARVIAT CLIMATE,NU,61.1,-94.0666666666667,9.8
5888,ARVIDA,QUE,48.4333333333333,-71.1666666666667,102.1
5311,ASBESTOS,QUE,45.7666666666667,-71.95,228.6
6087,ASBESTOS HILL,QUE,61.8,-73.95,483.7
228,ASH RIVER,BC,49.4666666666667,-125.083333333333,304.8
229,ASH RIVER GENERATING STN,BC,49.3666666666667,-125.15,91.4
1230,ASHCROFT,BC,50.7333333333333,-121.266666666667,331
1229,ASHCROFT,BC,50.7166666666667,-121.283333333333,304.8
48708,ASHCROFT,BC,50.7083347222222,-121.281389166667,327
1232,ASHCROFT M,BC,50.7166666666667,-121.333333333333,487.7
1231,ASHCROFT NORTH,BC,50.7333333333333,-121.266666666667,320
1233,ASHCROFT VENABLES VLY,BC,50.55,-121.333333333333,640
30681,ASHDALE,NS,45,-63.8833333333333,70.1
3771,ASHERN,MAN,51.1333333333333,-98.3666666666667,263
3767,ASHERN NORTHWEST,MAN,51.2,-98.3833333333333,266.7
4226,ASHTON,ONT,45.2,-75.9666666666667,136.9
6111,ASHTON HILL,NB,47.1,-65.7333333333333,278.9
4227,ASHTON STN SESIA FARM,ONT,45.1666666666667,-76.0666666666667,137.2
6767,ASHUANIPI,NFLD,52.5333333333333,-66.2333333333333,545.6
3772,ASHVILLE,MAN,51.2833333333333,-100.283333333333,320
3274,ASQUITH,SASK,52.1333333333333,-107.233333333333,519.4
3070,ASSINIBOIA,SASK,49.7333333333333,-105.966666666667,723.9
10805,ASSINIBOIA AIRPORT,SASK,49.7291916666667,-105.946113888889,725.5
2652,ASSUMPTION,ALTA,58.7,-118.716666666667,335.3
2651,ASSUMPTION,ALTA,58.7,-118.683333333333,304.8
2466,ATHABASCA,ALTA,54.7166666666667,-113.283333333333,515
2459,ATHABASCA 1,ALTA,54.7222230555556,-113.2880575,514.7
2467,ATHABASCA 2,ALTA,54.8216686111111,-113.539724166667,626.3
2468,ATHABASCA 3,ALTA,54.7166666666667,-113.283333333333,526.7
47047,ATHABASCA AGCM,ALTA,54.6347230555556,-113.381946666667,635
2469,ATHABASCA EXP ST,ALTA,54.7,-113.383333333333,579.1
2470,ATHABASCA LANDING,ALTA,54.7166666666667,-113.283333333333,502.9
2471,ATHABASCA LO,ALTA,53.4166666666667,-117.783333333333,1630.7
4228,ATHENS,ONT,44.65,-75.9166666666667,121.9
2653,ATIKAMEG,ALTA,55.9,-115.65,650.7
3929,ATIKOKAN,ONT,48.75,-91.6166666666667,395.3
10220,ATIKOKAN (AUT),ONT,48.7611111111111,-91.6280555555556,389.3
3930,ATIKOKAN CLI,ONT,48.7333333333333,-91.6333333333333,391.4
3931,ATIKOKAN MARMION,ONT,48.8,-91.5833333333333,442
1627,ATKINSON POINT,NWT,69.9333333333333,-131.4,3
2040,ATLEE,ALTA,50.8166666666667,-110.95,792.5
47787,ATLEE AGCM,ALTA,50.8100194444444,-111.005563888889,795
1485,ATLIN,BC,59.5666666666667,-133.7,673.6
2472,ATMORE,ALTA,54.8166666666667,-112.55,609.6
32231,ATMORE AGDM,ALTA,54.7816666666667,-112.825,574
506,ATNARKO PARKS CAMP,BC,52.4166666666667,-125.916666666667,289.9
3913,ATTAWAPISKAT,ONT,52.9166666666667,-82.45,9.1
2843,ATWATER,SASK,50.8166666666667,-102.216666666667,536.1
5312,AUDET,QUE,45.65,-70.7333333333333,513.6
27118,AULAVIK NATIONAL PARK,NWT,74.1388888888889,-119.988888888889,32
10855,AUPALUK A,QUE,59.3027777777778,-69.5997222222222,36.3
4855,AURORA,ONT,43.95,-79.4,270.1
4855,AURORA,ONT,43.95,-79.4,270.1
1814,AURORA LO,ALTA,52.65,-115.716666666667,1341.1
4856,AURORA MOE,ONT,44.0166666666667,-79.4666666666667,259.1
41803,AURORA NE,ONT,44.0166666666667,-79.45,260
4857,AURORA PAYMENT,ONT,43.9833333333333,-79.4666666666667,281.9
3773,AUSTIN,MAN,49.9,-98.9833333333333,327.7
5313,AUTEUIL,QUE,45.65,-73.7333333333333,53
1234,AVOLA,BC,51.7833333333333,-119.333333333333,609.6
6294,AVON,NS,44.8833333333333,-64.2166666666667,23.7
6921,AVONDALE,NS,45.0166666666667,-64.1166666666667,42.1
6559,AVONDALE CDA,NFLD,47.4166666666667,-53.2333333333333,132.6
2844,AVONLEA EXP ST,SASK,50.0166666666667,-105.05,601.1
4229,AVONMORE,ONT,45.1700116666667,-74.97084,91.4
2845,AYLESBURY,SASK,50.9333333333333,-105.7,579.1
2846,AYLESBURY CDA EPF,SASK,51,-105.666666666667,576.1
6295,AYLESFORD,NS,45.0333333333333,-64.8666666666667,39.9
27323,AYLMER,ONT,42.7666666666667,-80.9833333333333,232
4608,AYLMER,ONT,42.7666666666667,-80.9833333333333,228.6
4609,AYLMER 2,ONT,42.7666666666667,-81,231.6
4610,AYLMER ONT HYDRO,ONT,42.7833333333333,-80.9833333333333,235.9
3407,AYLSHAM,SASK,53.2,-103.8,362.1
4732,AYR,ONT,43.2833333333333,-80.45,289.6
4404,AYTON,ONT,44.0833333333333,-80.8333333333333,361
47727,AZURE,ALTA,50.5119444444444,-114.013061111111,1143
10187,BABBAGE RIVER (AUT),YT,68.8166666666667,-138.75,182.9
454,BABINE LAKE FISHERIES,BC,55.0666666666667,-126.533333333333,713.2
455,BABINE LAKE HALIFAX BAY,BC,55.05,-126.483333333333,711.7
456,BABINE LAKE PINKUT CREEK,BC,54.4463888888889,-125.459722222222,713.2
6296,BACCARO,NS,43.4666666666667,-65.4666666666667,3
10914,BACCARO POINT,NS,43.4494444444444,-65.4713888888889,12.7
46007,BACCARO PT,NS,43.4508333333333,-65.4716666666667,4.6
10882,BACHELORS ISLAND MARINE,MAN,51.75,-99.9,255.9
10723,BACK RIVER (AUT),NU,66.086115,-96.5108333333333,61
3208,BAD LAKE IHD 102,SASK,51.3166666666667,-108.416666666667,637
6297,BADDECK,NS,46.1,-60.75,7.6
30386,BADDECK BELL,NS,46.1,-60.75,16.6
6560,BADGER,NFLD,48.9833333333333,-56.05,100.6
6561,BADGER (AUT),NFLD,48.9666666666667,-56.0666666666667,102.7
6562,BADGER C,NFLD,48.9666666666667,-56.05,102
5889,BAGOTVILLE A,QUE,48.3333333333333,-71,159.1
5659,BAIE COMEAU,QUE,49.2333333333333,-68.1833333333333,68.6
5663,BAIE COMEAU CBA,QUE,49.2166666666667,-68.15,7.6
5757,BAIE DES SABLES,QUE,48.7,-67.8333333333333,99
5660,BAIE JOHAN BEETZ,QUE,50.2833333333333,-62.8,7.6
5664,BAIE ST PAUL,QUE,47.4166666666667,-70.5,32
6563,BAIE VERTE,NFLD,49.9833333333333,-56.1833333333333,110.3
6564,BAIE VERTE JUNCTION,NFLD,49.45,-56.4333333333333,78
6086,BAIE WAKEHAM,QUE,61.6,-71.9666666666667,6.1
26889,BAIE-COMEAU,QUE,49.2591666666667,-68.1458333333333,129.5
48968,BAIE-COMEAU,QUE,49.1325,-68.2044444444444,21.6
30173,BAIE-COMEAU A,QUE,49.1333333333333,-68.2,21.6
5662,BAIE-COMEAU A,QUE,49.1333333333333,-68.2,21.6
2473,BAIRD LAKE,ALTA,54.35,-114.433333333333,670.6
51417,BAKER LAKE A,NU,64.2988888888889,-96.0777777777778,18.6
1709,BAKER LAKE A,NU,64.2988888888889,-96.0777777777778,18.6
42583,BAKER LAKE CLIMATE,NU,64.3166666666667,-96,50.8
1392,BAKER MINE,BC,57.2,-126.95,1645.9
4405,BALA,ONT,45,-79.5,225.6
44967,BALACLAVA,ONT,44.6702833333333,-80.776675,222
2847,BALCARRES,SASK,50.7833333333333,-103.616666666667,576.1
2654,BALD MOUNTAIN LO,ALTA,54.8166666666667,-118.916666666667,938.8
1393,BALDONNEL,BC,56.2333333333333,-120.683333333333,685.8
3463,BALDUR,MAN,49.2763611111111,-99.2923611111111,449.9
6880,BALDUR 5 NORTHEAST,MAN,49.4166666666667,-99.1666666666667,425.3
43540,BALDWIN,ONT,44.266955,-79.3188966666667,229
567,BALDY HUGHES,BC,53.6166666666667,-122.95,1128.1
2363,BALDY LO,ALTA,52.55,-116.116666666667,2083.3
4858,BALLANTRAE,ONT,44.05,-79.3,327.7
2655,BALLATER,ALTA,55.5780563888889,-117.209445,563.8
49048,BALLATER AGCM,ALTA,55.5769444444444,-117.235555555556,560
138,BALLENAS ISLAND,BC,49.3502777777778,-124.160277777778,12.9
2474,BALM,ALTA,53.9166666666667,-115.25,777.2
6112,BALTIMORE,NB,45.8833333333333,-64.8166666666667,182.9
16,BAMBERTON OCEAN CEMENT,BC,48.5833333333333,-123.516666666667,85.3
230,BAMFIELD,BC,48.8333333333333,-125.1,21.3
231,BAMFIELD EAST,BC,48.8333333333333,-125.116666666667,4
232,BAMFIELD WEST,BC,48.8333333333333,-125.15,3
2475,BANANA BELT,ALTA,55.2,-116.416666666667,670.6
5153,BANCROFT,ONT,45.05,-77.85,326.7
26799,BANCROFT AUTO,ONT,45.0713888888889,-77.8788888888889,330.7
5154,BANCROFT L'AMABLE,ONT,45,-77.8,347
5155,BANCROFT OMNR,ONT,45.05,-77.8666666666667,344.4
2364,BANFF,ALTA,51.1833333333333,-115.566666666667,1383.7
8811,BANFF (AUT),ALTA,51.1833333333333,-115.566666666667,1396.9
27210,BANFF CR10,ALTA,51.2,-115.55,1397
27378,BANFF CS,ALTA,51.1933583333333,-115.552236111111,1396.9
31198,BANFF SPRINGS,ALTA,51.1666666666667,-115.55,1370
6522,BANGOR,PEI,46.35,-62.6833333333333,36.6
2848,BANGOR,SASK,50.9,-102.283333333333,526.4
986,BANKEIR,BC,49.7166666666667,-120.233333333333,1097.3
987,BANKIER CHAIN LAKE,BC,49.7,-120.283333333333,1020
2476,BAPTISTE LAKE,ALTA,54.7333333333333,-113.533333333333,575
4063,BAR RIVER,ONT,46.4333333333333,-84.05,180
3951,BARCLAY,ONT,49.8333333333333,-92.8166666666667,381.3
5576,BARK LAKE,QUE,46.5,-75.3333333333333,364.2
4230,BARK LAKE DAM,ONT,45.4166666666667,-77.8,335.3
568,BARKERVILLE,BC,53.0691666666667,-121.514722222222,1283
5307,BARNSTON,QUE,45.0833333333333,-71.8833333333333,445
31408,BARNWELL AGDM,ALTA,49.8,-112.3,824.2
46447,BARONS AGCM,ALTA,50.0258355555556,-113.224446944444,967
2184,BARONS EXP ST,ALTA,50.0333333333333,-113.166666666667,961
2184,BARONS EXP ST,ALTA,50.0333333333333,-113.166666666667,961
